,sentence,difficulty,flesch_reading_ease,polysyllable_count,coleman_liau_index,freqlemfilms2_mean,freqlemfilms2_median,freqlemfilms2_max,freqlemfilms2_min,freqlemfilms2_25%,freqlemfilms2_75%,freqlemlivres_mean,freqlemlivres_median,freqlemlivres_max,freqlemlivres_min,freqlemlivres_25%,freqlemlivres_75%,freqfilms2_mean,freqfilms2_median,freqfilms2_max,freqfilms2_min,freqfilms2_25%,freqfilms2_75%,nblettres_mean,nblettres_median,nblettres_max,nblettres_min,nblettres_25%,nblettres_75%,nbsyll_mean,nbsyll_median,nbsyll_max,nbsyll_min,nbsyll_25%,nbsyll_75%
63,"Après mûre réflexion, la Commission européenne a eu une idée brillante: s'attaquer à un nouveau chantier, qui avait jusque-là bizarrement échappé à sa sagacité légendaire.",C1,49.15,7,15.73,4629.634230769231,309.87,18559.22,0.09,13.482500000000002,11042.677500000002,5068.378076923076,310.44,23633.92,1.42,20.4225,9171.787499999999,2947.1019230769234,218.435,14946.48,0.09,9.3825,4532.867499999999,5.115384615384615,4.5,11.0,1.0,2.0,8.0,1.8846153846153846,1.5,4.0,1.0,1.0,2.75
64,"Avec de l'expérience, le télévendeur peut devenir animateur d'un pôle de télévendeurs, superviseur d'équipe, chef de plateau.",B1,42.55,6,17.22,6212.601875,141.76,25220.86,0.01,13.775000000000002,7556.5425000000005,8910.50375,130.24,38928.92,0.0,2.97,7578.045,5921.158125,93.545,25220.86,0.01,12.5775,6191.8575,4.5,4.0,11.0,1.0,2.0,7.0,1.8125,1.0,4.0,1.0,1.0,2.25
65,"Et toi, qu'est-ce que tu vas faire ?",A2,126.3,0,0.76,7279.8325,7016.29,14661.76,22.07,3705.5499999999997,10721.8475,4790.8875,2906.755,20879.73,1.55,2015.3575,3819.21,5300.94625,3033.42,14661.76,22.07,2141.93,7141.595,2.75,2.5,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
66,Les valorisations boursières des sociétés Internet comme AMAZON,C2,29.6,3,20.95,2863.9950000000003,1200.77,8720.38,0.73,23.072499999999998,5123.3025,4796.586666666667,1745.775,14662.3,0.0,16.112499999999997,8826.0275,2852.3216666666667,1166.08,8720.38,0.07,5.7275,5123.3025,6.166666666666667,6.5,10.0,3.0,3.5,8.0,1.8333333333333333,1.5,3.0,1.0,1.0,2.75
67,"Sur d'autres, on entendait une série de détonations, tandis que des contestataires scandaient: ""notre révolte doit réussir"".",C1,64.63,3,16.88,3725.4856250000003,875.8050000000001,25220.86,0.21,29.0625,4589.6025,4721.33875,699.9,38928.92,0.47,21.1175,4958.9025,3463.9,354.76,25220.86,0.0,6.92,4012.0875,5.5625,4.5,14.0,1.0,3.0,7.5,1.8125,1.0,4.0,1.0,1.0,2.25
68,Les baby-boomers en sont convaincus: tout peut recommencer à 50 ans.,C1,78.08,2,10.54,6644.125,3291.5550000000003,32236.5,13.2,280.1625,7962.705,6280.669,2149.495,19209.05,2.84,233.935,13179.8675,3107.8019999999997,1134.14,12190.4,1.99,199.7175,4629.5175,4.6,4.0,11.0,1.0,3.0,4.0,1.6,1.0,4.0,1.0,1.0,1.75
69,"Rien n'était si beau, si leste, si brillant, si bien ordonné que les deux armées.",B1,96.1,1,6.08,1784.4353333333331,1374.43,8720.38,0.61,68.89999999999999,1874.67,1879.8853333333332,933.99,14662.3,1.42,99.93,1540.41,1698.0619999999997,1374.43,8720.38,0.5,12.875,1874.67,3.8,4.0,8.0,1.0,2.0,4.5,1.2666666666666666,1.0,3.0,1.0,1.0,1.0
70,Comment t'appelles-tu ?,A1,-15.84,1,21.6,5083.683333333333,558.33,14661.76,30.96,294.64500000000004,7610.045,927.8166666666667,241.35,2537.03,5.07,123.21,1389.19,5083.68,558.33,14661.76,30.95,294.64000000000004,7610.045,3.3333333333333335,2.0,7.0,1.0,1.5,4.5,1.3333333333333333,1.0,2.0,1.0,1.0,1.5
71,"Largué par la sonde européenne Rosetta, le petit robot avait atterri mercredi en fin d'après-midi sur le noyau de la comète Tchourioumov-Guérassimenko, une première de l'histoire spatiale.",B2,39.76,6,16.31,5617.469230769231,295.175,25220.86,2.28,21.8325,12216.532500000001,7868.586923076923,493.55,38928.92,0.95,7.515,11997.599999999999,4889.213846153846,202.34,25220.86,1.96,10.2225,7353.307500000001,4.230769230769231,3.5,10.0,1.0,2.0,5.75,1.6153846153846154,1.0,4.0,1.0,1.0,2.0
72,"Elle pendit son linge au dossier d'une chaise, elle demeura debout, tournant, examinant les meubles, frappée d'une telle stupeur, que ses larmes ne coulaient plus ; il lui restait un sou sur les quatre sous gardés pour le lavoir. Puis, entendant rire à la fenêtre Étienne et Claude, déjà consolés, elle s'approcha, prit leurs têtes sous ses bras, s'oublia un instant devant cette chaussée grise, où elle avait vu, le matin, s'éveiller le peuple ouvrier, le travail géant de Paris ; à cette heure, le pavé échauffé par les besognes du jour allumait une réverbération ardente au-dessus de la ville, derrière le mur de l'octroi ; c'était sur ce pavé, dans cet air de fournaise, qu'on la jetait toute seule avec les petits et elle enfila d'un regard les boulevards extérieurs, à droite, à gauche, s'arrêtant aux deux bouts, prise d'une épouvante sourde, comme si sa vie, désormais, allait tenir là, entre un abattoir et un hôpital.",C2,25.81,13,11.34,3870.78487012987,502.3,25220.86,0.01,50.2475,4520.53,5336.407987012987,844.865,38928.92,1.55,58.817499999999995,6964.157499999999,3517.9772077922075,271.505,25220.86,0.0,19.2725,4520.53,4.3311688311688314,4.0,13.0,1.0,2.0,6.0,1.4285714285714286,1.0,5.0,1.0,1.0,2.0
73,"Le sérum, qui a pâti de la comparaison avec ses concurrents Pfizer et Moderna, est désormais considéré comme aussi efficace pour prévenir le risque d'hospitalisation.",C1,41.79,7,15.03,6623.080434782608,1402.33,32236.5,1.41,41.065,13280.92,7578.522608695651,3105.41,38928.92,0.81,32.77,13943.14,5520.8717391304335,1402.33,25220.86,0.18,25.66,9993.815,4.782608695652174,4.0,11.0,1.0,2.0,7.0,1.7826086956521738,1.0,4.0,1.0,1.0,2.5
74,"J'ai identifié trois peurs fondamentales du robot: la crainte instinctive du métal contre la chair, la crainte sociétale, presque désespérée du robot qui va voler le travail de l'homme, et, enfin, la crainte identitaire de voir le robot nous dépasser en capacités intellectuelles ou autres.",C2,43.57,9,14.17,4406.805777777778,265.83,25220.86,0.05,22.89,5516.52,6276.257777777779,375.14,38928.92,0.0,16.35,6882.16,4176.303777777778,249.7,25220.86,0.03,11.39,4772.12,5.111111111111111,5.0,15.0,1.0,2.0,7.0,1.6888888888888889,1.0,4.0,1.0,1.0,2.0
75,Mais d'autres pourront préférer L'Assassin des échecs ou Les Annales du Kangourou (Editions du Kangourou) .,C2,66.66,4,15.77,2585.2949999999996,881.695,8720.38,0.78,31.9025,4982.9625,3484.537142857143,1281.6200000000001,14662.3,1.42,3.2075,6277.55,2177.74,66.47,8720.38,0.78,3.4699999999999998,4394.7,4.642857142857143,3.5,9.0,1.0,2.0,7.75,1.6428571428571428,1.0,3.0,1.0,1.0,2.0
76,Vous ferez de la randonnée ?,B1,84.17,1,3.8,12514.548,13589.7,25220.86,2.22,8813.48,14946.48,14280.73,5328.99,38928.92,4.66,3507.16,23633.92,10757.282,13589.7,25220.86,1.74,27.63,14946.48,4.4,4.0,9.0,2.0,2.0,5.0,1.6,1.0,3.0,1.0,1.0,2.0
77,il y a plus de 50 pays francophones !,A1,103.2,1,0.65,9373.511428571428,4346.55,25220.86,0.0,2132.51,15891.075,10843.561428571427,5014.53,38928.92,0.27,1664.1550000000002,14316.45,7629.467142857143,4346.55,25220.86,0.0,2132.51,9786.92,3.7142857142857144,2.0,12.0,1.0,1.5,4.0,1.4285714285714286,1.0,3.0,1.0,1.0,1.5
78,Ils ont déjà l'obligation de les ramener chez eux.,B1,72.75,2,6.7,6405.101111111111,842.18,25220.86,78.26,295.35,8720.38,7911.307777777778,702.23,38928.92,3.92,504.26,12800.81,4447.637777777778,842.18,25220.86,51.43,295.35,3075.07,3.3333333333333335,3.0,7.0,1.0,3.0,4.0,1.3333333333333333,1.0,3.0,1.0,1.0,1.0
79,"Un autre : Oui, on leur a bien donné des noms",A2,115.89,0,0.38,5556.032999999999,3710.5649999999996,18559.22,283.82,891.985,7953.7275,4757.616,1715.5749999999998,13550.68,395.0,695.7125000000001,9178.2925,4172.494,3710.5649999999996,12087.62,42.5,375.2675,6277.11,3.3,3.5,5.0,1.0,2.25,4.0,1.1,1.0,2.0,1.0,1.0,1.0
80,Vous joindrez à votre formulaire les pièces justificatives et documents sous format numérique.,B2,53.97,4,17.97,3835.1123076923077,151.1,13589.7,0.02,9.73,8720.38,4619.563076923077,276.35,20879.73,0.34,8.11,3507.16,3822.039230769231,40.44,13589.7,0.0,2.41,8720.38,6.230769230769231,6.0,14.0,1.0,4.0,9.0,1.9230769230769231,1.0,5.0,1.0,1.0,3.0
81,"Merci, bon voyage.",A1,108.28,0,1.52,685.6633333333334,379.38,1554.44,123.17,251.275,966.9100000000001,327.74666666666667,140.07,789.66,53.51,96.78999999999999,464.865,442.3066666666667,378.44,836.29,112.19,245.315,607.365,4.666666666666667,5.0,6.0,3.0,4.0,5.5,1.6666666666666667,2.0,2.0,1.0,1.5,2.0
82,"Ce geste, presque insensible, lui fit courir, de la tête aux pieds, un grand frisson sur la peau, et, se tournant vivement, il se jeta sur elle, cherchant la bouche avec ses lèvres et la chair nue avec ses mains.",C2,78.08,2,7.09,4526.349749999999,796.665,25220.86,5.13,172.98250000000002,6117.695,6778.005749999999,3031.995,38928.92,12.16,323.47749999999996,6688.700000000001,4257.16,757.68,25220.86,1.63,35.485,4695.1725,4.1,3.5,10.0,2.0,2.0,5.0,1.275,1.0,3.0,1.0,1.0,1.0
83,Il clabaude aux esgourdes des blaireaux enfarinés et des tordus pasteurisés.,C2,56.0,2,15.81,3909.148,421.705,13222.93,0.05,1.305,6055.71,5989.182000000001,961.185,20879.73,0.41,2.97,10624.93,3908.192,418.575,13222.93,0.0,0.3725,6055.71,5.7,4.5,11.0,2.0,3.0,9.0,1.9,1.5,4.0,1.0,1.0,2.0
84,"Avec sa nouvelle compagne de quatorze ans sa cadette, il dit ""vivre une renaissance"".",C1,89.75,1,10.32,4297.302857142857,1071.435,25220.86,2.77,64.4375,5385.835,5863.353571428571,2209.12,38928.92,8.85,103.125,4624.4775,3990.012142857143,997.23,25220.86,1.23,43.220000000000006,3315.17,4.857142857142857,3.5,11.0,2.0,2.25,7.75,1.5,1.0,3.0,1.0,1.0,2.0
85,"Entre ceux qui ne jurent que par l'introduction de l'informatique dans l'enseignement obligatoire, et ceux qui ont peur que l'on veuille transformer le primaire en une grande école d'informatique, il existe pourtant des pistes pour initier les enseignants et favoriser un passage du périscolaire au scolaire, sans avoir à attendre une réforme du socle commun qui prendra des années.",C2,29.36,9,14.58,4536.656610169492,1351.46,25220.86,0.01,78.26,6055.71,5578.932542372881,1466.42,38928.92,0.0,50.915,9160.27,3595.305254237288,372.72,25220.86,0.01,39.010000000000005,5517.33,4.491525423728813,4.0,12.0,1.0,2.0,6.0,1.4576271186440677,1.0,4.0,1.0,1.0,2.0
86,"Parmi les acteurs du commerce équitable, il faut distinguer les organismes ""labellisateurs"", qui certifient des filières d'importation par produit, et les importateurs - grossistes, détaillants ou réseaux de boutiques, comme Artisans du monde -, qui ont leurs propres contacts avec les producteurs et s'autocontrôlent, faute de mieux.",C1,36.21,9,18.93,4240.457441860465,651.73,25220.86,0.0,23.05,5786.115,6159.7683720930245,741.35,38928.92,0.2,24.425,9274.085,3809.8565116279065,651.73,25220.86,0.0,8.004999999999999,5344.98,5.232558139534884,5.0,12.0,1.0,3.0,8.0,1.5813953488372092,1.0,4.0,1.0,1.0,2.0
87,Elle peut donc ouvrir d'autres réflexions et finalement devenir très enrichissante.,B2,56.0,3,18.95,2374.284545454545,438.57,12909.08,0.69,50.285,3055.225,3020.326363636363,492.5,20879.73,0.95,47.975,1890.305,1921.1000000000001,108.83,12909.08,0.23,50.285,1399.7800000000002,5.909090909090909,4.0,13.0,1.0,4.0,8.5,2.0,1.0,4.0,1.0,1.0,3.0
88,"Ce paysan pleurait et prétendait qu'on lui avait tout pris ; Fabrice lui donna un écu, et il trouva de l'avoine.",B2,83.66,1,7.95,5821.875789473685,1913.83,25220.86,1.75,134.95,12498.35,7344.896842105263,1639.19,38928.92,1.55,115.37,13175.744999999999,4639.187894736841,395.71,25220.86,0.65,8.3,8653.36,3.789473684210526,3.0,10.0,1.0,2.0,5.0,1.4736842105263157,1.0,3.0,1.0,1.0,2.0
89,"La première limite est que les instruments de contingentement spatial pris en compte donnent une idée de la maîtrise ""potentielle"" de l'urbanisation, maîtrise dérivant des possibilités fournies par le cadre légal et stratégique dont chaque canton s'est doté.",C2,43.31,7,16.14,5352.452631578946,234.85,32236.5,0.01,14.344999999999999,7444.8150000000005,7218.183421052631,407.4,38928.92,0.0,10.46,10365.69,4913.352105263158,168.11,25220.86,0.01,6.445,7444.8150000000005,5.2631578947368425,4.0,15.0,1.0,2.25,7.75,1.6842105263157894,1.0,5.0,1.0,1.0,2.0
90,Le petit chat a plu à mes parents,A2,103.2,0,-0.81,5869.995,1104.5149999999999,18559.22,67.17,164.535,12555.99,6651.2575,1282.535,19209.05,47.09,142.4475,14178.345,4266.78875,837.975,13652.76,29.54,147.20749999999998,7810.782499999999,3.25,3.0,7.0,1.0,1.75,4.25,1.25,1.0,2.0,1.0,1.0,1.25
91,Se prémunir contre l'altération des données et avoir la certitude qu'elles n'ont pas été modifiées lors de leur stockage ou de leur traitement contribue à la qualité des prises de décisions basées sur celles-ci.,C2,54.73,8,12.83,6338.387142857143,283.82,32236.5,0.07,21.495,12549.74,7992.783142857142,427.5,38928.92,0.47,16.384999999999998,11712.869999999999,4878.474857142857,277.53,25220.86,0.04,11.04,6055.71,4.428571428571429,3.0,10.0,1.0,2.0,6.5,1.542857142857143,1.0,3.0,1.0,1.0,2.0
92,"[.] Nous sommes des joueurs/joués3"".",B2,107.26,0,14.5,10773.195,5413.915,32236.5,28.45,3586.2025,12600.907500000001,7399.525,7246.385,15085.47,19.86,2905.8450000000003,11740.065,2782.9,2532.97,6055.71,9.95,222.8525,5093.0175,5.0,5.0,7.0,3.0,3.75,6.25,1.0,1.0,1.0,1.0,1.0,1.0
93,"Quand j'ai lu, j'ai découvert de nouvelles choses surprenantes sur les locataires qui occupaient l'appartement.",B1,59.3,5,17.68,3120.7960000000007,281.09,25220.86,7.22,71.285,2174.0150000000003,4696.785333333333,292.43,38928.92,2.91,17.095,3400.27,2967.239333333334,82.08,25220.86,0.34,55.265,2174.0150000000003,5.133333333333334,3.0,12.0,1.0,2.0,9.0,1.6,1.0,3.0,1.0,1.0,2.5
94,Vous avez dit la seule chose intelligente !,A2,96.86,1,9.06,7966.304285714286,5946.15,18559.22,57.51,1332.5349999999999,14268.09,6683.282857142856,3507.16,23633.92,35.68,986.455,8816.654999999999,4784.787142857143,1321.79,14946.48,17.42,736.055,7867.8550000000005,5.0,4.0,12.0,2.0,3.5,5.0,1.5714285714285714,1.0,4.0,1.0,1.0,1.5
95,Mon ami ne répond pas au téléphone.,A1,96.86,1,3.26,7031.867142857144,3737.75,22287.83,160.8,499.775,11018.57,4455.028571428571,2307.97,13841.89,96.82,410.44,7058.82,5667.988571428571,3737.75,18188.15,27.42,258.28999999999996,8603.01,4.0,3.0,9.0,2.0,2.5,4.5,1.5714285714285714,1.0,3.0,1.0,1.0,2.0
96,Mon frère Patrice est plus jeune que moi,A2,117.92,0,4.31,6891.851428571428,3848.99,32236.5,21.43,1986.3449999999998,4081.6749999999997,4025.454285714285,2307.97,15085.47,7.5,1223.38,4165.24,4941.717142857143,3675.68,19417.69,21.43,1782.89,3955.72,3.2857142857142856,3.0,5.0,2.0,3.0,3.5,1.0,1.0,1.0,1.0,1.0,1.0
97,"Ils sont en vacances, il n'y a que nous sur cette partie de l'île.",B1,111.83,0,2.43,7974.762857142857,3587.9849999999997,32236.5,9.67,618.96,11339.6175,7808.813571428572,3591.895,38928.92,3.92,738.7874999999999,11783.75,4847.657142857142,2797.59,25220.86,9.67,495.615,5460.29,3.2142857142857144,3.0,8.0,1.0,2.0,4.0,1.1428571428571428,1.0,2.0,1.0,1.0,1.0
98,"Quand il y a des nuages avec de la neige qui tombe, c'est qu'il va neiger et qu'il peut y avoir du brouillard, des risques de congélation, de la glace et que la température sera très basse",B1,81.13,2,6.22,7760.569459459458,4346.55,32236.5,0.49,66.82,13222.93,9313.885675675674,3086.76,38928.92,0.47,80.88,15085.47,5754.811351351353,3330.88,25220.86,0.49,23.36,6350.91,3.7567567567567566,3.0,11.0,1.0,2.0,5.0,1.2972972972972974,1.0,4.0,1.0,1.0,1.0
99,"Un escalier nous conduisit à une large coursive en hauteur qui faisait le tour du bâtiment, desservant une succession de bureaux.",C2,67.93,4,12.3,5180.350952380953,4394.7,25220.86,0.34,27.58,7907.85,6804.9776190476205,3867.84,38928.92,3.38,107.5,9587.97,4741.411904761905,175.56,25220.86,0.14,14.25,7907.85,5.095238095238095,4.0,10.0,1.0,2.0,8.0,1.6666666666666667,1.0,3.0,1.0,1.0,2.0
100,"Que vous cherchiez une simple annonce ou un recruteur, vous êtes sûr de ne rater aucune offre d'emploi grâce à notre système d'alerte personnalisé.",B2,72.24,2,12.02,6183.600416666667,828.01,32236.5,0.3,79.5675,12113.315,5222.212083333333,430.98,38928.92,0.2,70.8775,5027.362499999999,4432.269166666666,504.32,25220.86,0.1,53.9625,8952.7925,4.5,4.0,12.0,1.0,2.0,6.0,1.4583333333333333,1.0,5.0,1.0,1.0,2.0
101,"Ça nous a donc coûté de l'argent, s'énerve-t-elle.",B1,88.48,1,7.21,6284.958,2566.52,25220.86,30.96,79.4825,7893.275,6558.420999999999,1461.76,38928.92,3.92,22.924999999999997,6210.577499999999,5057.245999999999,2566.52,25220.86,14.35,48.2975,5956.2125,2.5,2.0,5.0,1.0,1.0,4.0,1.1,1.0,2.0,1.0,1.0,1.0
102,Vous vous appelez comment ?,A1,70.46,1,8.7,7225.802500000001,7377.59,13589.7,558.33,1013.6925,13589.7,1930.2525,1986.25,3507.16,241.35,409.3425,3507.16,6958.3775000000005,7074.015,13589.7,95.78,442.6925,13589.7,5.5,5.5,7.0,4.0,4.0,7.0,1.75,1.5,3.0,1.0,1.0,2.25
103,"Fabrice, à peine âgé de seize ans, représentait fort bien le chef de la maison.",B2,96.1,1,6.08,6969.335,736.165,25220.86,7.71,178.87,13287.17,10269.571428571426,630.575,38928.92,30.74,207.655,18984.525,6950.477142857142,644.2349999999999,25220.86,2.57,176.38,13287.17,3.9285714285714284,3.5,12.0,1.0,2.0,4.75,1.3571428571428572,1.0,4.0,1.0,1.0,1.0
104,"Oui, je suis à Paris depuis vingt jours à peine.",A1,108.53,0,2.7,5746.3589999999995,1576.23,25983.2,26.61,270.8,9944.6375,5331.865,793.345,19209.05,12.57,435.3075,8482.5175,5653.701,1151.695,25983.2,12.68,251.73999999999998,9944.6375,3.7,4.5,6.0,1.0,2.25,5.0,1.2,1.0,2.0,1.0,1.0,1.0
105,"L'apprentissage du code et plus largement d'une culture générale du numérique à l'école est une mesure réclamée depuis longtemps par l'Académie des Sciences, soutenue par des acteurs qui comptent dans le secteur numérique, comme la Cnil ou le Conseil national du numérique, et qui figure même dans une proposition de loi de la députée UMP Laure de la Raudière.",C2,29.36,12,12.49,5342.284545454545,1583.95,32236.5,0.19,38.435,6981.780000000001,7555.06909090909,2429.86,38928.92,0.07,34.695,10106.45,5094.179454545453,1583.95,25220.86,0.17,20.15,6981.780000000001,4.454545454545454,3.0,11.0,1.0,2.0,7.0,1.5272727272727273,1.0,4.0,1.0,1.0,2.0
106,Pourquoi ne pas avoir donné la serviette alors que tu avais déjà les plans ?,B1,97.11,0,7.42,8894.434285714286,6410.639999999999,22287.83,25.64,813.835,17377.732500000002,6817.254999999999,2926.49,23633.92,35.07,750.675,12800.81,5549.005,1229.77,18188.15,17.16,472.96750000000003,12197.8675,4.357142857142857,4.5,9.0,2.0,3.0,5.0,1.5,1.5,2.0,1.0,1.0,2.0
107,"Quand je rentre, je demande à mes parents si je peux t'appeler pour avoir de tes nouvelles.",A2,94.07,1,7.02,9024.088823529411,1827.92,25983.2,30.96,690.24,18559.22,6922.090588235294,1480.07,38928.92,5.07,292.43,10862.77,7681.357647058823,1374.43,25983.2,30.95,289.34,12190.4,3.823529411764706,3.0,9.0,1.0,2.0,5.0,1.2352941176470589,1.0,2.0,1.0,1.0,1.0
108,"L'important, évidemment, pour les contribuables européens qui voudraient annuler leur dette, c'est que chacun des créditeurs, des créanciers soit traité de la même façon.",B2,57.52,5,16.83,4870.630416666667,257.15,32236.5,0.22,21.65,6055.71,5626.3125,352.4,38928.92,0.14,6.842499999999999,8598.6625,3280.1575,153.105,25220.86,0.01,7.885000000000001,5522.662499999999,5.333333333333333,4.0,13.0,1.0,3.0,7.5,1.75,1.0,4.0,1.0,1.0,2.25
109,"Même l'ambassadeur birman aux Nations unies, Kyaw Moe Tun, a rompu de manière spectaculaire avec les généraux putschistes la semaine dernière en appelant à ""mettre fin au coup d'Etat"".",C1,59.81,4,13.12,3940.04,471.82,25220.86,0.36,72.31,3737.75,5375.2008,465.34,38928.92,0.0,52.64,5322.5,3352.307999999999,224.41,25220.86,0.16,15.16,3737.75,4.52,4.0,13.0,1.0,2.0,7.0,1.6,1.0,4.0,1.0,1.0,2.0
110,Le directeur aurait donné de nouvelles consignes au personnel.,B2,65.39,2,15.11,6966.981111111111,1209.67,25220.86,5.24,64.71,13652.76,8513.911111111112,896.01,38928.92,15.81,38.45,12800.81,4810.27,234.66,25220.86,2.19,57.65,3737.75,5.888888888888889,6.0,9.0,2.0,2.0,9.0,1.8888888888888888,2.0,3.0,1.0,1.0,2.0
111,Vos regards m'observent.,C2,78.84,0,13.12,260.11,69.91,649.07,61.35,65.63,359.49,206.06000000000003,180.27,423.18,14.73,97.5,301.725,242.64666666666668,69.91,649.07,8.96,39.435,359.49,3.6666666666666665,3.0,7.0,1.0,2.0,5.0,1.3333333333333333,1.0,2.0,1.0,1.0,1.5
112,De nombreux auteurs ont spéculé sur les différents aspects de la personnalité de Léonard.,C1,52.95,3,13.22,8617.451428571429,1327.9550000000002,25220.86,0.05,18.555,17656.035,12390.096428571427,2706.25,38928.92,0.14,41.432500000000005,21391.015,7356.2971428571445,546.605,25220.86,0.05,7.8725,13389.955,5.357142857142857,5.0,12.0,2.0,2.25,7.0,1.9285714285714286,1.5,5.0,1.0,1.0,2.75
113,"Les conséquences sur la nature sont gravissimes, notamment sur les océans qui contiendraient selon la revue américaine Science plus de 110 millions de tonnes de déchets plastiques.",B2,69.2,3,15.67,6551.158461538463,103.05000000000001,32236.5,0.41,20.675,8720.38,8946.707307692306,103.38,38928.92,0.14,31.79,14662.3,5354.184230769231,84.66,25220.86,0.0,8.7925,7876.529999999999,5.730769230769231,5.0,14.0,2.0,3.0,7.75,1.7307692307692308,1.0,4.0,1.0,1.0,2.0
114,"Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte. ""Il y a toujours un événement déclencheur"", constate la directrice de Changer tout.",B2,87.72,4,9.97,6334.4821875,1039.93,25220.86,0.94,75.2125,12448.5325,7498.2671875,1013.885,38928.92,0.07,82.345,12988.2775,5544.8478125,873.02,25220.86,0.55,27.2425,12113.315,4.625,4.0,11.0,1.0,2.0,7.25,1.46875,1.0,4.0,1.0,1.0,2.0
